channel_id,node1_id,node2_id,capacity,node1_balance,node2_balance,node1_tx_rate,node2_tx_rate,fee_rate_ppm,node1_ttd_hours,node2_ttd_hours,age_days,num_updates,balance_ratio
chan_001061,node_00001,node_00924,30028642,3775174,26253468,57730,88845,923,1048659.44,0.23,258,1227,0.126
chan_001062,node_00138,node_00719,4525425,2525790,1999635,102947,125160,968,701608.33,0.03,654,6257,0.442
chan_001063,node_00044,node_00245,6416944,2446102,3970842,191498,46844,1478,0.0,1103011.67,265,1986,0.381
chan_001064,node_00024,node_00284,1376886,601673,775213,83815,37098,535,0.0,215336.94,533,6731,0.437
chan_001065,node_00132,node_00248,605451,333964,271487,73650,64995,152,0.01,75413.06,175,1783,0.448
chan_001066,node_00005,node_00713,531621,35124,496497,62502,20670,619,0.0,137915.83,287,282,0.066
chan_001067,node_00009,node_00034,52026480,8699553,43326927,5323,200093,732,2416542.5,0.06,317,1081,0.167
chan_001068,node_00308,node_00662,2243902,1149182,1094720,29657,81045,1368,319217.22,0.01,266,8976,0.488
chan_001069,node_00042,node_00539,681126,387534,293592,172755,27251,1365,0.0,81553.33,342,3958,0.431
chan_001070,node_00010,node_00069,55243178,10964938,44278240,13130,121068,1573,3045816.11,0.11,32,2252,0.198
chan_001071,node_00011,node_00943,1515341,671177,844164,17410,76360,1970,186438.06,0.0,17,5347,0.443
chan_001072,node_00157,node_00236,2743555,663770,2079785,42859,60310,1306,184380.56,0.03,342,194,0.242
chan_001073,node_00297,node_00744,5408759,1136961,4271798,41707,100531,1355,315822.5,0.02,330,1412,0.21
chan_001074,node_00214,node_00451,7164883,425096,6739787,40552,147168,677,118082.22,0.02,374,2683,0.059
chan_001075,node_00303,node_00586,16711690,1551061,15160629,506624,55020,758,0.0,4211285.83,688,2968,0.093
chan_001076,node_00545,node_00611,3887538,1788502,2099036,46518,181115,853,496806.11,0.0,252,295,0.46
chan_001077,node_00005,node_00116,3697078,1348533,2348545,12492,9099,1366,0.11,652373.61,110,3064,0.365
chan_001078,node_00011,node_00750,615641,265886,349755,14457,166697,2198,73857.22,0.0,640,219,0.432
chan_001079,node_00049,node_00448,5114023,520332,4593691,15446,48607,2305,144536.67,0.04,150,2377,0.102
chan_001080,node_00018,node_00177,70475052,15442978,55032074,39832,175257,1380,4289716.11,0.11,487,3858,0.219
chan_001081,node_00061,node_00105,11637068,6097765,5539303,32300,16126,1435,0.1,1538695.28,130,105,0.476
chan_001082,node_00097,node_00542,22081135,10398213,11682922,28227,25772,1090,1.18,3245256.11,149,139,0.471
chan_001083,node_00177,node_00215,100000000,20749152,79250848,224124,54360,1348,0.03,22014124.44,199,3568,0.207
chan_001084,node_00219,node_00280,1550842,275258,1275584,43478,281012,2032,76460.56,0.0,691,84,0.177
chan_001085,node_00214,node_00230,1045287,556849,488438,34656,131894,1728,154680.28,0.0,303,1529,0.467
chan_001086,node_00038,node_00771,4522942,2041741,2481201,43544,20262,967,0.02,689222.5,635,2990,0.451
chan_001087,node_00001,node_00586,346517,54075,292442,20011,90459,851,15020.83,0.0,111,193,0.156
chan_001088,node_00162,node_00710,4760024,1757626,3002398,38352,53320,1020,488229.44,0.06,32,838,0.369
chan_001089,node_00186,node_00748,12464028,8200257,4263771,38455,33785,1143,0.49,1184380.83,250,512,0.342
chan_001090,node_00005,node_00155,1456068,21506,1434562,77217,11774,708,0.0,398489.44,136,1644,0.015
chan_001091,node_00905,node_00913,4690705,2884041,1806664,44881,28160,575,0.05,501851.11,559,2726,0.385
chan_001092,node_00366,node_00598,6827459,2406992,4420467,79164,33586,1429,0.01,1227907.5,42,1817,0.353
chan_001093,node_00184,node_00281,7244939,2195242,5049697,97510,17000,1772,0.01,1402693.61,250,620,0.303
chan_001094,node_00044,node_00291,4427422,2759792,1667630,23510,23847,1329,766608.89,1.37,716,2486,0.377
chan_001095,node_00279,node_00560,14097975,4565960,9532015,93863,72217,2742,0.06,2647781.94,181,1834,0.324
chan_001096,node_00529,node_00642,5270513,1840585,3429928,10888,47490,1193,511273.61,0.03,574,370,0.349
chan_001097,node_00151,node_00337,1034165,75080,959085,19103,22646,661,20855.56,0.08,86,386,0.073
chan_001098,node_00005,node_00642,5286685,2665320,2621365,68038,5731,1140,0.01,728156.94,714,152,0.496
chan_001099,node_00136,node_00524,877584,155301,722283,275275,85385,263,0.0,200634.17,140,1339,0.177
chan_001100,node_00064,node_00273,14430567,4004631,10425936,53192,101843,3571,1112397.5,0.06,628,205,0.278
chan_001101,node_00064,node_00826,39025041,17769792,21255249,113925,34286,1434,0.06,5904235.83,339,218,0.455
chan_001102,node_00014,node_00989,6410602,4650213,1760389,50640,57767,1356,1291725.83,0.07,114,419,0.275
chan_001103,node_00299,node_00357,4792005,2052172,2739833,29808,98439,1009,570047.78,0.01,144,2836,0.428
chan_001104,node_00375,node_00598,2674953,1056542,1618411,62006,131715,2981,293483.89,0.01,218,403,0.395
chan_001105,node_00405,node_00422,2604230,593110,2011120,142094,28257,877,0.0,558644.44,297,2102,0.228
chan_001106,node_00133,node_00335,303053,255459,47594,64882,80042,1294,70960.83,0.0,505,788,0.157
chan_001107,node_00084,node_00580,14194408,8802134,5392274,78674,18090,459,0.04,1497853.89,279,2121,0.38
chan_001108,node_00023,node_00211,4324079,1471448,2852631,65983,38183,1281,0.01,792397.5,571,2742,0.34
chan_001109,node_00054,node_00094,29631481,5171507,24459974,28590,49257,1067,1436529.72,0.33,510,1489,0.175
chan_001110,node_00005,node_00078,11110227,3999015,7111212,41707,12529,1113,0.04,1975336.67,287,636,0.36
chan_001111,node_00017,node_00045,2944937,944452,2000485,80040,17522,996,0.0,555690.28,470,5006,0.321
chan_001112,node_00038,node_00104,3439715,703332,2736383,88810,38228,944,0.0,760106.39,293,413,0.204
chan_001113,node_00005,node_00182,4933254,500558,4432696,74099,92087,796,139043.89,0.07,648,777,0.101
chan_001114,node_00220,node_00432,9138786,491773,8647013,32313,98874,383,136603.61,0.04,585,1507,0.054
chan_001115,node_00005,node_00508,1453549,110558,1342991,48314,53060,633,30710.56,0.08,232,742,0.076
chan_001116,node_00063,node_00604,16403773,6526532,9877241,30314,71895,806,1812925.56,0.07,260,777,0.398
chan_001117,node_00131,node_00500,250929,124473,126456,29501,57306,812,34575.83,0.0,449,7737,0.496
chan_001118,node_00000,node_00392,11653613,1026944,10626669,52090,18715,607,0.01,2951852.5,249,1261,0.088
chan_001119,node_00225,node_00973,77342895,2263178,75079717,50021,63713,949,628660.56,1.52,632,44,0.029
chan_001120,node_00024,node_00256,938268,58390,879878,99072,32534,1476,0.0,244410.56,460,2700,0.062
chan_001121,node_00230,node_00417,6923411,2536889,4386522,77448,144660,1007,704691.39,0.02,61,2663,0.366
chan_001122,node_00119,node_00857,1977270,99270,1878000,97356,80012,1913,0.0,521666.67,364,423,0.05
chan_001123,node_00050,node_00628,1355898,100220,1255678,22048,155932,1093,27838.89,0.0,616,2903,0.074
chan_001124,node_00004,node_00439,8931374,548639,8382735,64050,77222,650,152399.72,0.18,42,937,0.061
chan_001125,node_00012,node_00151,4583508,769323,3814185,60605,217706,645,213700.83,0.01,479,4843,0.168
chan_001126,node_00050,node_00070,5188713,1826344,3362369,332516,99172,430,0.0,933991.39,36,2727,0.352
chan_001127,node_00063,node_00610,2135291,629068,1506223,48431,151733,730,174741.11,0.0,46,858,0.295
chan_001128,node_00077,node_00693,3466278,2168562,1297716,52452,102428,1384,602378.33,0.01,156,621,0.374
chan_001129,node_00285,node_00723,2395559,36645,2358914,58385,113713,897,10179.17,0.01,122,1714,0.015
chan_001130,node_00033,node_00182,6898046,2506405,4391641,17626,34838,614,696223.61,0.07,211,466,0.363
chan_001131,node_00023,node_00143,5827101,1580895,4246206,37951,30054,677,0.06,1179501.67,249,6799,0.271
chan_001132,node_00252,node_00997,10829954,1078367,9751587,123489,126545,2811,299546.39,0.89,537,629,0.1
chan_001133,node_00008,node_00367,38999529,5088697,33910832,127357,41090,1365,0.02,9419675.56,338,782,0.13
chan_001134,node_00053,node_00250,13429665,4241894,9187771,24671,193950,1029,1178303.89,0.02,71,3596,0.316
chan_001135,node_00194,node_00367,3034936,1481512,1553424,103652,43910,608,0.01,431506.67,685,3313,0.488
chan_001136,node_00188,node_00677,1833091,748924,1084167,91583,27982,1492,0.0,301157.5,184,1006,0.409
chan_001137,node_00130,node_00937,1680512,711601,968911,15311,23962,987,197666.94,0.03,277,2374,0.423
chan_001138,node_00182,node_00998,1516887,778580,738307,53840,37370,1076,0.01,205085.28,500,440,0.487
chan_001139,node_00020,node_00703,2548121,1588308,959813,31360,105786,1489,441196.67,0.0,234,3429,0.377
chan_001140,node_00001,node_00020,6104448,1816814,4287634,63300,42753,1308,0.02,1191009.44,387,173,0.298
chan_001141,node_00118,node_00495,1593614,697727,895887,10874,48519,891,193813.06,0.01,21,474,0.438
chan_001142,node_00023,node_00635,1575607,254293,1321314,145532,26889,706,0.0,367031.67,560,147,0.161
chan_001143,node_00025,node_00787,4129860,1508605,2621255,208443,43802,514,0.0,728126.39,554,3067,0.365
chan_001144,node_00061,node_00962,2740184,1268292,1471892,8113,54330,1537,352303.33,0.01,248,1117,0.463
chan_001145,node_00014,node_00025,1840435,543022,1297413,81936,132991,974,150839.44,0.01,603,751,0.295
chan_001146,node_00017,node_00077,2604235,125309,2478926,38687,30753,699,0.0,688590.56,100,399,0.048
chan_001147,node_00004,node_00022,5537222,1155664,4381558,43297,40439,1391,0.11,1217099.44,469,67,0.209
chan_001148,node_00047,node_00601,6621430,2514062,4107368,20374,97066,2245,698350.56,0.01,319,576,0.38
chan_001149,node_00071,node_00168,1188059,367194,820865,77581,32721,808,0.0,228018.06,267,4246,0.309
chan_001150,node_00027,node_00163,2735554,1000978,1734576,8847,13793,811,278049.44,0.1,39,1874,0.366
chan_001151,node_00074,node_00734,3542674,2275905,1266769,66214,150356,895,632195.83,0.0,218,1645,0.358
chan_001152,node_00246,node_00774,3073551,930148,2143403,61383,38845,1565,0.01,595389.72,362,5674,0.303
chan_001153,node_00147,node_00477,5958933,3116152,2842781,42867,72930,801,865597.78,0.03,430,2559,0.477
chan_001154,node_00284,node_00686,4272117,1687250,2584867,17958,41890,620,468680.56,0.03,660,524,0.395
chan_001155,node_00164,node_00483,8599683,1186357,7413326,14754,77767,676,329543.61,0.03,584,5189,0.138
chan_001156,node_00015,node_00911,5757244,2605309,3151935,44090,47697,1274,723696.94,0.24,335,4763,0.453
chan_001157,node_00242,node_00350,62662684,1110309,61552375,83428,22319,1089,0.01,17097881.94,681,76,0.018
chan_001158,node_00003,node_00146,365233,70791,294442,87759,64813,571,0.0,81789.44,194,500,0.194
chan_001159,node_00056,node_00275,2073770,457582,1616188,91923,85586,464,0.02,448941.11,420,3453,0.221
chan_001160,node_00200,node_00635,2452552,1513222,939330,40556,48384,817,420339.44,0.03,269,79,0.383
chan_001161,node_00020,node_00030,13961732,2516294,11445438,76606,37790,433,0.02,3179288.33,430,306,0.18
chan_001162,node_00752,node_00973,2835468,104852,2730616,38275,26871,646,0.0,758504.44,591,2853,0.037
chan_001163,node_00728,node_00828,2908184,376564,2531620,13828,74913,559,104601.11,0.01,398,1337,0.129
chan_001164,node_00475,node_00955,27047834,8364131,18683703,229672,54570,947,0.01,5189917.5,609,391,0.309
chan_001165,node_00000,node_00055,19998740,6972250,13026490,9690,64076,1115,1936736.11,0.07,444,1000,0.349
chan_001166,node_00469,node_00955,37040340,19316711,17723629,191092,78306,1221,0.05,4923230.28,4,0,0.478
chan_001167,node_00003,node_00427,6687147,2739343,3947804,34231,45247,588,760928.61,0.1,722,466,0.41
chan_001168,node_00023,node_00450,724031,417747,306284,50967,151652,1678,116040.83,0.0,185,4170,0.423
chan_001169,node_00025,node_00133,13940011,4911913,9028098,8842,101138,1191,1364420.28,0.03,285,232,0.352
chan_001170,node_00075,node_00661,23333752,8415104,14918648,37486,105533,1384,2337528.89,0.06,111,1673,0.361
chan_001171,node_00234,node_00251,6470143,3735052,2735091,312595,72868,1371,0.0,759747.5,556,873,0.423
chan_001172,node_00010,node_00430,8868975,4260219,4608756,47819,42847,934,0.24,1280210.0,502,153,0.48
chan_001173,node_00739,node_00747,4619588,2634149,1985439,45665,55548,856,731708.06,0.06,568,144,0.43
chan_001174,node_00179,node_00898,4065621,702429,3363192,61314,129911,1189,195119.17,0.01,690,660,0.173
chan_001175,node_00026,node_00353,14492394,796356,13696038,6984,44695,1797,221210.0,0.1,471,91,0.055
chan_001176,node_00800,node_00888,4470611,2055209,2415402,38299,20490,704,0.03,670945.0,728,3490,0.46
chan_001177,node_00192,node_00202,1234440,779075,455365,17943,22392,1372,216409.72,0.03,496,538,0.369
chan_001178,node_00005,node_00982,2712010,1068940,1643070,100057,6069,641,0.0,456408.33,468,5790,0.394
chan_001179,node_00014,node_00268,4316396,422415,3893981,76873,86680,1644,117337.5,0.11,259,4367,0.098
chan_001180,node_00151,node_00694,5306582,2770440,2536142,255775,47857,953,0.0,704483.89,145,1561,0.478
chan_001181,node_00469,node_00557,34409790,17606574,16803216,137235,242278,671,4890715.0,0.04,37,2118,0.488
chan_001182,node_00005,node_00655,895645,730609,165036,36334,19980,1752,0.01,45843.33,664,2223,0.184
chan_001183,node_00005,node_00197,13247628,6710522,6537106,90681,88033,694,0.7,1815862.78,712,10670,0.493
chan_001184,node_00019,node_00038,11860071,2247837,9612234,5395,46632,1769,624399.17,0.06,96,2522,0.19
chan_001185,node_00005,node_00844,973163,575497,397666,37224,106567,1104,159860.28,0.0,34,5813,0.409
chan_001186,node_00393,node_00649,435269,71273,363996,109114,22479,618,0.0,101110.0,680,1204,0.164
chan_001187,node_00020,node_00503,5881841,3742574,2139267,8220,180844,2219,1039603.89,0.0,504,94,0.364
chan_001188,node_00076,node_00198,1478205,181548,1296657,34216,196365,538,50430.0,0.0,571,6238,0.123
chan_001189,node_00052,node_00354,8007376,370566,7636810,58379,83583,761,102935.0,0.08,155,1518,0.046
chan_001190,node_00025,node_00762,8911784,319859,8591925,17366,44347,823,88849.72,0.09,13,772,0.036
chan_001191,node_00272,node_00972,5656501,1541516,4114985,62632,43230,2940,0.02,1143051.39,303,1993,0.273
chan_001192,node_00278,node_00790,5224516,3442655,1781861,36969,22341,2474,0.07,494961.39,667,73,0.341
chan_001193,node_00055,node_00699,1193338,508588,684750,76625,15617,909,0.0,190208.33,145,13,0.426
chan_001194,node_00442,node_00992,7092850,2712645,4380205,47615,57973,1346,753512.5,0.12,280,2,0.382
chan_001195,node_00029,node_00239,414907,122178,292729,21991,57303,1070,33938.33,0.0,7,6388,0.294
chan_001196,node_00000,node_00019,3827225,64198,3763027,83666,35416,961,0.0,1045285.28,285,2125,0.017
chan_001197,node_00023,node_00736,4878035,712173,4165862,13591,12138,968,0.14,1157183.89,386,5949,0.146
chan_001198,node_00022,node_00838,1166664,186605,980059,19566,142002,1597,51834.72,0.0,126,1065,0.16
chan_001199,node_00380,node_00388,797564,257764,539800,146842,67391,477,0.0,149944.44,642,4525,0.323
chan_001200,node_00012,node_00450,344323,146030,198293,143138,107786,1181,0.0,55081.39,294,6823,0.424
chan_001201,node_00287,node_00569,28739827,1847425,26892402,96400,22935,2695,0.01,7470111.67,197,1826,0.064
chan_001202,node_00009,node_00658,6601336,185231,6416105,24784,21476,1889,0.02,1782251.39,514,2295,0.028
chan_001203,node_00064,node_00588,17593435,1226590,16366845,61749,60635,910,0.31,4546345.83,618,344,0.07
chan_001204,node_00236,node_00429,13576204,1117120,12459084,38322,65627,602,310311.11,0.13,50,1313,0.082
chan_001205,node_00064,node_00319,11952788,895372,11057416,25774,15552,793,0.02,3071504.44,60,796,0.075
chan_001206,node_00465,node_00890,8633489,5816454,2817035,20022,50471,1301,1615681.67,0.03,720,719,0.326
chan_001207,node_00143,node_00774,723419,112928,610491,37793,38014,1397,31368.89,0.77,521,1893,0.156
chan_001208,node_00073,node_00703,818693,240860,577833,30552,44020,1659,66905.56,0.01,456,1348,0.294
chan_001209,node_00009,node_00031,5870563,2977114,2893449,65208,76679,1256,826976.11,0.07,398,1616,0.493
chan_001210,node_00097,node_00107,1634799,1250963,383836,114583,200807,614,347489.72,0.0,462,964,0.235
chan_001211,node_00212,node_00892,21021669,6018907,15002762,176950,61135,1004,0.01,4167433.89,40,1350,0.286
chan_001212,node_00121,node_00167,1387857,879952,507905,37408,129636,497,244431.11,0.0,390,3381,0.366
chan_001213,node_00109,node_00149,12771389,4864181,7907208,102237,22598,760,0.02,2196446.67,654,2728,0.381
chan_001214,node_00014,node_00406,11559967,3225682,8334285,220525,34787,1774,0.0,2315079.17,619,355,0.279
chan_001215,node_00004,node_00375,1005809,549110,456699,14955,237117,667,152530.56,0.0,39,397,0.454
chan_001216,node_00041,node_00162,28960442,13637470,15322972,143105,106420,1770,0.1,4256381.11,703,484,0.471
chan_001217,node_00388,node_00767,67374753,27647583,39727170,120608,9047,1175,0.07,11035325.0,384,528,0.41
chan_001218,node_00000,node_00009,5594541,971863,4622678,44999,138199,1177,269961.94,0.01,309,4672,0.174
chan_001219,node_00088,node_00521,100000000,32180642,67819358,73574,40866,3443,0.27,18838710.56,70,1007,0.322
chan_001220,node_00006,node_00025,23820002,4957876,18862126,116996,49064,1836,0.02,5239479.44,364,7508,0.208
chan_001221,node_00010,node_00080,4162691,1094126,3068565,44542,469996,1278,303923.89,0.0,5,485,0.263
chan_001222,node_00526,node_00731,1132317,365855,766462,76412,12848,1480,0.0,212906.11,729,2763,0.323
chan_001223,node_00001,node_00096,1095469,622257,473212,37290,28210,1114,0.02,131447.78,646,626,0.432
chan_001224,node_00066,node_00388,1892610,80896,1811714,47204,31288,1289,0.0,503253.89,571,2180,0.043
chan_001225,node_00003,node_00029,3931941,2127970,1803971,20377,53108,1183,591102.78,0.02,351,2704,0.459
chan_001226,node_00001,node_00663,4536535,2888396,1648139,9577,44450,1141,802332.22,0.01,170,706,0.363
chan_001227,node_00274,node_00953,542239,57689,484550,101038,57145,2075,0.0,134597.22,422,108,0.106
chan_001228,node_00602,node_00865,12254687,7660343,4594344,17375,595436,1014,2127873.06,0.0,608,1542,0.375
chan_001229,node_00049,node_00081,14990014,9334607,5655407,51546,55485,471,2592946.39,0.4,615,235,0.377
chan_001230,node_00462,node_00635,2564283,1368302,1195981,75625,45404,499,0.01,332216.94,498,2009,0.466
chan_001231,node_00390,node_00473,14692415,3000477,11691938,17507,56069,475,833465.83,0.08,176,2851,0.204
chan_001232,node_00562,node_00901,19164859,10437566,8727293,58787,67507,2361,2899323.89,0.28,281,2088,0.455
chan_001233,node_00001,node_00283,4073829,2006023,2067806,45599,408408,919,557228.61,0.0,265,1899,0.492
chan_001234,node_00071,node_00231,2646744,1486831,1159913,54030,24179,809,0.01,322198.06,105,367,0.438
chan_001235,node_00055,node_00111,46320294,27211426,19108868,67667,81624,959,7558729.44,0.38,528,146,0.413
chan_001236,node_00896,node_00969,20037442,9254886,10782556,123102,42792,1017,0.03,2995154.44,243,128,0.462
